,bed1_averageRent,bed1_minRent,bed1_maxRent,bed1_totalRentals,bed2_averageRent,bed2_minRent,bed2_maxRent,bed2_totalRentals,bed3_averageRent,bed3_minRent,bed3_maxRent,bed3_totalRentals,bed4_averageRent,bed4_minRent,bed4_maxRent,bed4_totalRentals,bed5_averageRent,bed5_minRent,bed5_maxRent,bed5_totalRentals,bed0_averageRent,bed0_minRent,bed0_maxRent,bed0_totalRentals
90713,1822.5,1695.0,1950.0,2.0,2423.0,1574.0,2995.0,3.0,3623.18,2000.0,5000.0,22.0,3915.0,3795.0,4000.0,3.0,,,,,1686.25,1350.0,2195.0,4.0
90715,1967.0,1700.0,2234.0,2.0,2402.22,1800.0,2900.0,9.0,2660.0,1300.0,3400.0,5.0,3875.0,3800.0,3950.0,2.0,,,,,2025.0,1700.0,2500.0,3.0
90716,,,,,2080.0,1850.0,2195.0,3.0,2925.0,2900.0,2950.0,2.0,,,,,,,,,,,,
90717,1832.0,1400.0,3000.0,15.0,2424.38,1875.0,3100.0,24.0,3311.15,1800.0,4200.0,13.0,4080.0,3600.0,4800.0,5.0,4300.0,4300.0,4300.0,1.0,1200.0,1200.0,1200.0,1.0
90723,1683.33,1400.0,1900.0,9.0,2144.73,1650.0,2850.0,22.0,2829.29,2195.0,4295.0,7.0,,,,,,,,,1260.0,900.0,1575.0,5.0
90731,1663.45,740.0,2500.0,40.0,2409.74,1495.0,4000.0,76.0,3750.24,2050.0,7500.0,37.0,4598.33,3495.0,6995.0,12.0,3795.0,3795.0,3795.0,2.0,1434.42,218.0,2785.0,26.0
90732,1962.5,1175.0,2300.0,6.0,3064.7,2495.0,4000.0,20.0,3738.82,2950.0,4950.0,17.0,4283.33,1200.0,7000.0,6.0,,,,,1922.0,1400.0,2866.0,3.0
90744,1439.5,950.0,1750.0,10.0,2455.44,1450.0,2950.0,9.0,2800.0,2200.0,3200.0,8.0,2895.0,2895.0,2895.0,2.0,,,,,2577.5,1055.0,10000.0,8.0
90745,2110.71,1350.0,2895.0,7.0,2233.75,1650.0,2525.0,8.0,30789.33,2100.0,250000.0,9.0,3937.5,3650.0,4500.0,4.0,4013.0,4013.0,4013.0,1.0,2282.5,1495.0,3070.0,2.0
90746,,,,,2800.0,2700.0,2900.0,2.0,3975.57,1700.0,8500.0,7.0,3770.0,3000.0,4200.0,8.0,4500.0,4500.0,4500.0,1.0,1750.0,1200.0,2300.0,2.0
90802,2373.57,900.0,9500.0,246.0,3588.65,1650.0,14485.0,129.0,5518.83,2395.0,14991.0,12.0,,,,,,,,,1775.26,975.0,4310.0,128.0
90803,2289.55,1550.0,6000.0,67.0,3258.49,1895.0,7900.0,53.0,4712.5,2295.0,13500.0,20.0,8824.83,5200.0,14999.0,6.0,13999.0,13999.0,13999.0,1.0,1702.29,1275.0,2591.0,31.0
90804,1672.81,1000.0,2800.0,68.0,2184.33,1450.0,3800.0,88.0,3152.5,2850.0,3900.0,6.0,3650.0,2950.0,4500.0,3.0,,,,,1390.28,250.0,2025.0,18.0
90805,1649.89,800.0,2350.0,46.0,2118.47,700.0,3300.0,49.0,2686.47,1500.0,3500.0,32.0,2900.44,1400.0,4900.0,9.0,,,,,1409.2,200.0,1895.0,10.0
90806,1520.14,675.0,1845.0,42.0,2024.83,1500.0,3395.0,29.0,2768.13,1600.0,3975.0,16.0,4200.0,4200.0,4200.0,1.0,,,,,1417.08,1200.0,1800.0,12.0
90807,1771.0,700.0,2495.0,30.0,2743.97,1750.0,3975.0,30.0,3497.95,1500.0,9001.0,19.0,6161.67,2000.0,10000.0,6.0,,,,,1773.75,1400.0,2595.0,4.0
90808,1770.45,900.0,2750.0,11.0,2647.0,1650.0,3395.0,15.0,3728.7,2000.0,5400.0,20.0,3983.33,3800.0,4150.0,3.0,4700.0,4700.0,4700.0,1.0,1962.5,1800.0,2125.0,2.0
90810,1417.14,1000.0,1575.0,7.0,2179.27,1500.0,3000.0,15.0,3147.25,2995.0,3500.0,4.0,2913.33,1777.0,3645.0,3.0,,,,,1572.5,1495.0,1650.0,2.0
90813,1531.36,795.0,2350.0,96.0,2041.44,1350.0,3400.0,72.0,2556.14,1500.0,3200.0,21.0,3096.25,3000.0,3195.0,4.0,3897.5,3800.0,3995.0,2.0,1416.85,850.0,2300.0,59.0
90814,1862.73,1295.0,2850.0,49.0,2546.52,1600.0,3795.0,46.0,3541.67,1500.0,4900.0,12.0,4995.0,4995.0,4995.0,1.0,,,,,1479.0,1000.0,2200.0,5.0
90815,1932.78,1550.0,2365.0,9.0,2676.45,1600.0,3776.0,31.0,3601.0,2495.0,4507.0,22.0,4263.57,3000.0,5500.0,7.0,,,,,1910.83,800.0,2838.0,6.0
91001,2126.11,1350.0,3250.0,9.0,3336.94,1795.0,5700.0,18.0,4470.0,2900.0,5750.0,16.0,5319.0,4000.0,6300.0,5.0,7250.0,7000.0,7500.0,2.0,1838.33,1750.0,1990.0,3.0
91006,1359.38,875.0,2350.0,8.0,3040.25,2200.0,3800.0,16.0,3834.35,2800.0,6900.0,46.0,5552.5,2000.0,12000.0,20.0,7241.14,5500.0,11000.0,7.0,6300.0,6300.0,6300.0,1.0
91007,1840.38,1000.0,3100.0,13.0,2443.26,1695.0,3280.0,43.0,3627.28,1900.0,5800.0,46.0,4645.79,3300.0,7000.0,19.0,9577.0,5000.0,13800.0,5.0,17200.0,1900.0,32500.0,2.0
91010,1620.0,1100.0,2135.0,3.0,2378.08,1800.0,2750.0,13.0,3177.5,2000.0,4450.0,10.0,3425.0,3300.0,3550.0,2.0,,,,,2112.0,1625.0,2599.0,2.0
91011,2425.0,1850.0,3200.0,4.0,2348.75,1995.0,2950.0,4.0,5540.56,4280.0,8000.0,18.0,7084.55,5200.0,8500.0,11.0,13648.33,5950.0,25000.0,3.0,,,,
91016,1917.83,1650.0,2300.0,23.0,2512.95,1850.0,3875.0,37.0,3493.59,2350.0,5450.0,29.0,3902.08,2800.0,5000.0,12.0,5850.0,3800.0,7900.0,2.0,2360.14,1495.0,3247.0,7.0
91020,1894.5,1650.0,2100.0,10.0,2803.44,1895.0,3995.0,16.0,3768.75,3550.0,4100.0,8.0,,,,,,,,,,,,
91024,2654.43,1750.0,4000.0,14.0,2935.67,2100.0,3995.0,15.0,4112.69,2295.0,5500.0,13.0,5262.5,3900.0,6700.0,4.0,,,,,1495.0,1495.0,1495.0,1.0
91030,2473.57,1650.0,4650.0,28.0,3051.32,1895.0,4650.0,38.0,4456.82,2980.0,7200.0,22.0,5840.0,5000.0,6800.0,5.0,,,,,2086.25,1495.0,3700.0,4.0
91040,1879.38,1395.0,2400.0,8.0,2851.94,1100.0,4000.0,18.0,3513.65,1648.0,5995.0,20.0,6999.75,5000.0,10999.0,4.0,10073.75,5500.0,14000.0,4.0,1473.33,1350.0,1595.0,3.0
91042,1760.45,1200.0,2200.0,11.0,2591.21,1700.0,3700.0,28.0,3910.54,2750.0,5500.0,28.0,4484.0,2995.0,5800.0,10.0,,,,,1595.0,1595.0,1595.0,1.0
91101,2526.73,1450.0,3910.0,52.0,3027.34,1830.0,5000.0,47.0,4929.63,1325.0,11000.0,19.0,9500.0,9500.0,9500.0,1.0,,,,,2097.94,1225.0,4442.0,18.0
91103,2869.57,1000.0,3746.0,37.0,3671.74,2200.0,5950.0,42.0,3983.33,1950.0,6200.0,9.0,4260.0,2320.0,7900.0,4.0,7150.0,6800.0,8000.0,4.0,3120.8,2130.0,3903.0,5.0
91104,2020.56,1499.0,2795.0,16.0,2898.26,1950.0,5000.0,23.0,3961.48,2595.0,5900.0,21.0,5671.25,4490.0,6700.0,4.0,,,,,1704.29,1550.0,2235.0,7.0
91105,2927.14,1750.0,3920.0,7.0,4124.29,2600.0,5925.0,21.0,6954.69,3500.0,25000.0,16.0,6547.5,2595.0,10000.0,4.0,12500.0,12500.0,12500.0,1.0,2549.33,2279.0,2789.0,3.0
91106,2013.83,795.0,3710.0,48.0,3188.66,1750.0,6000.0,67.0,4058.75,2500.0,7500.0,16.0,6637.5,3695.0,13800.0,8.0,10750.0,6500.0,15000.0,2.0,2190.67,1395.0,3150.0,6.0
91107,1917.75,1350.0,2700.0,20.0,2788.39,1700.0,3880.0,28.0,4231.21,1900.0,7500.0,33.0,6057.07,2500.0,10000.0,14.0,10687.5,6750.0,15000.0,4.0,2150.17,1425.0,3100.0,6.0
91108,2580.0,2580.0,2580.0,1.0,5000.0,5000.0,5000.0,1.0,5458.22,3600.0,7500.0,18.0,7199.55,5000.0,14346.0,20.0,7866.67,5600.0,9000.0,3.0,,,,
91201,2408.6,1645.0,3800.0,15.0,2967.66,1100.0,4500.0,29.0,4089.0,2895.0,7000.0,10.0,7000.0,7000.0,7000.0,1.0,8900.0,8900.0,8900.0,1.0,1611.67,1350.0,1750.0,3.0
91202,2395.88,1175.0,3570.0,34.0,3456.67,1695.0,5500.0,54.0,66733.75,3400.0,1230000.0,20.0,11036.25,7495.0,17500.0,4.0,4900.0,4900.0,4900.0,1.0,1934.5,1400.0,2838.0,4.0
91203,2741.63,1450.0,5600.0,30.0,3998.42,1795.0,10560.0,64.0,4952.5,2950.0,8500.0,12.0,,,,,,,,,2570.2,1986.0,3850.0,10.0
91204,2246.05,1350.0,3522.0,22.0,3195.68,1895.0,4601.0,19.0,3996.3,3495.0,4835.0,10.0,6000.0,6000.0,6000.0,1.0,,,,,2066.47,1245.0,3325.0,17.0
91205,1969.35,1549.0,2795.0,40.0,2785.36,2050.0,4950.0,39.0,4036.92,2795.0,5500.0,13.0,,,,,3950.0,3950.0,3950.0,1.0,1587.38,1395.0,2373.0,8.0
91206,2157.61,1645.0,3190.0,38.0,2938.61,1650.0,8500.0,46.0,4702.35,1800.0,8900.0,17.0,5498.33,4895.0,5900.0,3.0,29900.0,29900.0,29900.0,1.0,2023.33,1350.0,3500.0,6.0
91207,2505.67,2172.0,3000.0,3.0,3135.29,2100.0,4399.0,14.0,6280.0,1850.0,11500.0,8.0,6816.67,5500.0,8000.0,3.0,18000.0,18000.0,18000.0,1.0,2375.0,2375.0,2375.0,1.0
91208,2046.54,1700.0,2500.0,13.0,3402.23,2100.0,4500.0,13.0,5008.13,3495.0,8495.0,16.0,6380.0,4950.0,8000.0,5.0,12500.0,12500.0,12500.0,1.0,2407.33,1750.0,3477.0,3.0
91214,2183.0,2050.0,2299.0,3.0,2950.13,2095.0,3900.0,23.0,4483.33,3200.0,8000.0,30.0,5009.09,2300.0,6700.0,11.0,5250.0,5250.0,5250.0,1.0,1616.25,400.0,2345.0,4.0
91301,2461.16,1050.0,4950.0,19.0,3364.77,2150.0,5900.0,22.0,4116.32,2495.0,8395.0,34.0,7158.38,3999.0,21000.0,39.0,10106.43,4300.0,35000.0,14.0,,,,
91302,2434.64,1600.0,2871.0,11.0,4236.58,2580.0,8600.0,24.0,5529.18,3100.0,22000.0,38.0,9589.41,2300.0,35000.0,46.0,14772.67,8250.0,31000.0,15.0,3245.0,1490.0,5000.0,2.0
91303,2293.7,1395.0,3190.0,33.0,2553.79,1750.0,3658.0,19.0,3608.37,1844.0,5700.0,27.0,5022.73,3400.0,7500.0,11.0,,,,,2005.77,1433.0,2725.0,13.0
91304,1765.18,1425.0,2500.0,28.0,2206.88,1700.0,2800.0,16.0,4034.96,2295.0,5900.0,25.0,4459.37,2283.0,7250.0,27.0,5891.67,2500.0,9500.0,6.0,1879.23,1250.0,3189.0,13.0
91306,1861.76,950.0,2695.0,17.0,2659.29,1895.0,4100.0,21.0,3756.97,1700.0,5900.0,36.0,4267.23,3500.0,8000.0,26.0,4791.67,3875.0,6000.0,3.0,1874.0,1500.0,2170.0,5.0
91307,2239.3,1650.0,3000.0,10.0,2819.0,2300.0,3695.0,5.0,4389.49,3380.0,15000.0,37.0,5556.25,3700.0,13500.0,36.0,8874.83,5999.0,15000.0,6.0,1699.0,1699.0,1699.0,1.0
91311,1882.14,1000.0,2595.0,7.0,2988.58,2295.0,4250.0,12.0,3968.78,2000.0,6500.0,23.0,4802.91,2950.0,14950.0,22.0,8811.25,3995.0,17500.0,4.0,2362.5,2300.0,2425.0,2.0
91316,2232.02,1675.0,3160.0,42.0,2959.88,1975.0,4995.0,67.0,4521.83,3250.0,7950.0,24.0,8615.0,3895.0,19995.0,25.0,25477.44,6700.0,75000.0,16.0,2226.5,1625.0,3750.0,6.0
91321,1730.5,1000.0,2095.0,10.0,2212.81,1495.0,2595.0,16.0,3046.5,1713.0,3995.0,12.0,4567.75,3400.0,5500.0,4.0,4725.0,4700.0,4750.0,2.0,2254.33,1900.0,3125.0,6.0
91324,1931.5,750.0,2500.0,16.0,2739.67,2195.0,3850.0,12.0,3889.52,1900.0,7000.0,27.0,5458.18,3100.0,8800.0,11.0,6398.33,5200.0,7495.0,3.0,2261.14,1650.0,2520.0,7.0
91325,1778.21,1200.0,2800.0,34.0,2700.15,1399.0,3800.0,26.0,3891.94,1100.0,12980.0,31.0,6387.87,2000.0,22000.0,15.0,12062.5,6500.0,27950.0,4.0,2647.5,1199.0,9999.0,10.0
91326,2099.29,950.0,3150.0,7.0,3021.82,1995.0,3800.0,11.0,4021.67,2895.0,5800.0,27.0,5503.25,2283.0,11000.0,36.0,10639.53,4695.0,20000.0,32.0,2699.17,2148.0,3300.0,6.0
91331,1564.71,980.0,1999.0,7.0,2499.88,1999.0,3000.0,8.0,2908.67,1600.0,4200.0,21.0,3607.5,880.0,5100.0,10.0,3316.67,1000.0,4750.0,3.0,1450.0,1450.0,1450.0,1.0
91335,1806.51,725.0,3000.0,47.0,2714.84,1895.0,3995.0,43.0,3552.16,1225.0,8500.0,91.0,4879.86,2999.0,10000.0,51.0,6061.25,5295.0,6950.0,4.0,1725.64,1285.0,2945.0,14.0
91340,1800.0,1800.0,1800.0,2.0,3054.29,2400.0,3700.0,7.0,3124.17,2000.0,3900.0,6.0,3825.0,3500.0,4500.0,4.0,4000.0,4000.0,4000.0,1.0,1395.0,1395.0,1395.0,1.0
91342,1824.8,1300.0,2500.0,15.0,2291.43,1895.0,2950.0,14.0,3267.67,1100.0,5000.0,33.0,3723.77,2000.0,5000.0,30.0,,,,,2624.5,1830.0,4148.0,4.0
91343,1791.43,900.0,2500.0,21.0,2404.21,1400.0,3500.0,38.0,3783.0,1750.0,9500.0,43.0,4605.19,2000.0,6200.0,26.0,5186.25,4595.0,6500.0,4.0,1890.0,1350.0,2050.0,5.0
91344,1855.77,1150.0,2380.0,13.0,2579.5,1595.0,3300.0,24.0,3707.74,1800.0,4700.0,42.0,4226.62,1525.0,7250.0,29.0,6517.22,3990.0,9000.0,9.0,2050.0,1850.0,2250.0,2.0
91345,1950.0,1825.0,2250.0,4.0,2866.67,2400.0,3100.0,3.0,3595.0,2995.0,4300.0,11.0,4350.0,4200.0,4500.0,2.0,,,,,2315.0,2315.0,2315.0,1.0
91350,1585.0,1005.0,2220.0,5.0,2454.0,2150.0,2850.0,11.0,3374.3,2000.0,4500.0,20.0,3940.74,2500.0,6500.0,19.0,4312.5,3750.0,4875.0,2.0,,,,
91351,1915.0,1750.0,2195.0,3.0,2438.08,1700.0,3900.0,12.0,2937.62,1500.0,4700.0,21.0,3694.85,2500.0,4950.0,13.0,4845.0,4495.0,5195.0,2.0,2056.0,2049.0,2063.0,2.0
91352,1536.25,750.0,2300.0,4.0,2871.67,1900.0,3750.0,9.0,3705.38,2500.0,5250.0,26.0,5435.0,4100.0,6495.0,8.0,5900.0,5900.0,5900.0,1.0,,,,
91354,1800.0,1300.0,2300.0,4.0,2812.5,1650.0,3900.0,4.0,3435.37,1500.0,4000.0,38.0,3866.27,2000.0,5000.0,15.0,4673.75,3995.0,5200.0,4.0,2121.67,1495.0,2585.0,3.0
91355,3851.5,850.0,24595.0,16.0,2912.42,2300.0,5000.0,31.0,3611.56,2950.0,4750.0,25.0,4178.67,950.0,6495.0,15.0,,,,,2332.0,1875.0,2595.0,7.0
91356,2254.35,1650.0,2710.0,23.0,2890.43,1650.0,4355.0,49.0,5593.49,1795.0,21950.0,41.0,7874.35,1800.0,18000.0,31.0,17465.4,5595.0,75000.0,25.0,2384.67,1350.0,3900.0,6.0
91364,2449.9,1200.0,3075.0,21.0,3364.02,2495.0,9500.0,46.0,5579.7,2200.0,14000.0,44.0,7517.36,4500.0,16950.0,36.0,10808.06,5500.0,37000.0,18.0,2528.38,875.0,6900.0,8.0
91367,2641.12,1500.0,3500.0,65.0,3257.0,1925.0,7200.0,76.0,4985.43,3000.0,15000.0,58.0,8423.21,3500.0,20000.0,48.0,10441.33,3900.0,32000.0,15.0,2550.67,1776.0,4200.0,18.0
91381,1421.5,750.0,2093.0,2.0,3233.33,2600.0,4200.0,9.0,3846.87,2995.0,5899.0,38.0,4580.56,2200.0,6250.0,16.0,5900.0,5900.0,5900.0,1.0,2250.67,2176.0,2361.0,3.0
91384,1497.25,1000.0,2150.0,4.0,2786.25,2050.0,3500.0,4.0,3349.83,2900.0,3999.0,6.0,3513.2,2995.0,4000.0,5.0,6200.0,4200.0,8900.0,3.0,,,,
91401,1961.58,1450.0,3000.0,38.0,2884.98,1495.0,6500.0,43.0,5151.31,2595.0,22500.0,42.0,7379.39,2895.0,21000.0,18.0,12095.71,3995.0,26000.0,7.0,1545.0,850.0,1800.0,10.0
91402,1572.68,1200.0,2000.0,22.0,2440.26,1095.0,3250.0,19.0,3307.78,2500.0,4100.0,27.0,4071.82,3550.0,6500.0,11.0,,,,,1848.0,1345.0,3250.0,5.0
91403,2370.97,1100.0,3665.0,64.0,3154.39,2200.0,5250.0,82.0,5629.15,2250.0,12500.0,33.0,13782.15,6499.0,27500.0,26.0,14814.67,5995.0,30000.0,15.0,2152.23,1100.0,3250.0,13.0
91405,1818.87,1425.0,3200.0,31.0,2602.29,1750.0,3600.0,35.0,3477.5,1500.0,4950.0,40.0,4015.83,1200.0,7000.0,12.0,4778.33,4000.0,5985.0,3.0,1773.33,1325.0,2682.0,12.0
91406,1854.75,1295.0,2500.0,44.0,2444.27,1500.0,3600.0,37.0,3659.72,2350.0,7250.0,60.0,4406.89,3495.0,8000.0,18.0,10366.67,5500.0,19500.0,3.0,1698.18,1250.0,2085.0,11.0
91411,1933.72,1450.0,2750.0,29.0,2657.48,1650.0,3460.0,48.0,4108.09,2850.0,6995.0,43.0,6225.0,6000.0,6450.0,2.0,7875.0,6500.0,9250.0,2.0,1835.94,1095.0,2595.0,16.0
91423,2348.9,1050.0,3250.0,59.0,3027.55,1950.0,6500.0,71.0,5811.86,2100.0,15000.0,71.0,11369.85,3498.0,25000.0,20.0,14384.44,5890.0,29000.0,18.0,1980.0,800.0,2795.0,12.0
91436,2396.25,1550.0,3290.0,4.0,3167.5,2535.0,3800.0,2.0,6477.56,2100.0,10950.0,27.0,14331.26,4500.0,70000.0,19.0,18061.32,4300.0,40000.0,22.0,2618.0,2500.0,2736.0,2.0
91501,2026.92,1550.0,2500.0,13.0,2800.88,1825.0,4950.0,40.0,4165.29,3000.0,6400.0,17.0,7747.5,5595.0,8500.0,4.0,,,,,1695.0,1695.0,1695.0,1.0
91502,2335.56,1500.0,3480.0,27.0,3258.81,2200.0,5150.0,26.0,3429.0,1550.0,5300.0,5.0,,,,,,,,,1397.5,1100.0,1695.0,2.0
91504,2329.68,1575.0,3952.0,28.0,3012.76,1900.0,4020.0,38.0,4165.19,2800.0,5475.0,26.0,6818.75,3800.0,13750.0,8.0,11247.5,6495.0,16000.0,2.0,2407.6,1495.0,3644.0,5.0
91505,2463.77,1050.0,4872.0,53.0,3549.32,1550.0,6220.0,50.0,5274.03,3495.0,15247.0,30.0,6924.38,4800.0,11000.0,8.0,,,,,1814.46,275.0,2710.0,13.0
91506,1924.71,750.0,3000.0,17.0,3428.75,2095.0,12750.0,20.0,4850.83,3200.0,8500.0,24.0,6537.5,4950.0,8200.0,4.0,,,,,2009.29,1350.0,2620.0,7.0
91601,2434.11,1445.0,3600.0,160.0,3298.25,1375.0,6000.0,137.0,4891.19,2600.0,8000.0,74.0,5643.5,1250.0,22000.0,22.0,10057.5,4500.0,16950.0,6.0,2276.63,1225.0,3965.0,35.0
91602,2229.86,1025.0,3900.0,42.0,3387.88,1250.0,5800.0,66.0,5775.75,2995.0,15000.0,48.0,14487.08,7500.0,26500.0,12.0,14199.0,1500.0,21500.0,5.0,2347.25,1895.0,3590.0,12.0
91604,2613.56,1450.0,3430.0,50.0,3835.76,1900.0,7950.0,98.0,7123.13,2950.0,30000.0,67.0,10720.41,6499.0,29000.0,32.0,18535.0,8000.0,32500.0,14.0,2470.37,1295.0,3599.0,54.0
91605,1814.19,1190.0,2350.0,31.0,2413.63,1795.0,3300.0,16.0,4222.7,2595.0,10000.0,33.0,3909.0,1100.0,5200.0,10.0,,,,,1523.4,1095.0,1772.0,5.0
91606,1789.49,800.0,2750.0,41.0,2652.02,1005.0,6500.0,47.0,4712.98,1225.0,9500.0,66.0,3419.38,2110.0,4800.0,8.0,14809.0,5475.0,26000.0,3.0,1793.06,1030.0,4745.0,18.0
91607,2114.87,1400.0,3000.0,61.0,2910.53,1850.0,4500.0,70.0,4980.12,2695.0,12950.0,33.0,10946.65,4995.0,24900.0,20.0,13993.33,6450.0,39500.0,9.0,1890.72,1300.0,2995.0,18.0
91702,1558.06,625.0,2995.0,18.0,2475.34,1725.0,4000.0,29.0,3149.29,2100.0,3995.0,28.0,3985.0,980.0,7500.0,7.0,6500.0,6500.0,6500.0,1.0,1761.78,700.0,2641.0,9.0
91706,1540.83,1350.0,1695.0,6.0,2094.64,1550.0,2500.0,14.0,2730.0,1500.0,3500.0,20.0,3475.0,2800.0,4800.0,4.0,3500.0,3500.0,3500.0,1.0,1516.67,1300.0,1950.0,3.0
91711,1730.0,1050.0,2390.0,8.0,2756.82,2100.0,3300.0,11.0,3480.0,2950.0,5800.0,24.0,4485.32,3200.0,9500.0,22.0,6000.0,3800.0,10000.0,3.0,2475.0,1840.0,3910.0,4.0
91722,1753.5,1300.0,2199.0,4.0,2265.67,2197.0,2400.0,3.0,3172.69,2650.0,3800.0,13.0,3600.0,3400.0,3800.0,3.0,,,,,1634.0,1325.0,1845.0,5.0
91723,1641.11,1100.0,2950.0,9.0,2423.85,1595.0,3750.0,13.0,3037.0,2675.0,3500.0,10.0,3765.0,3600.0,3900.0,3.0,,,,,,,,
91724,1905.5,1861.0,1950.0,2.0,2599.0,2195.0,2900.0,5.0,3441.67,2500.0,4500.0,6.0,3688.33,3300.0,4800.0,6.0,4990.0,4990.0,4990.0,1.0,2430.0,2430.0,2430.0,1.0
91731,1651.75,1395.0,1899.0,4.0,2228.33,1895.0,2600.0,6.0,2421.43,1700.0,3100.0,7.0,3800.0,3800.0,3800.0,1.0,,,,,1050.0,1050.0,1050.0,1.0
91732,1280.83,750.0,1595.0,6.0,2220.5,1450.0,3100.0,10.0,2754.17,2000.0,3200.0,12.0,3731.25,2850.0,7000.0,8.0,,,,,1125.0,1000.0,1250.0,2.0
91733,1300.0,800.0,1800.0,2.0,1931.67,1795.0,2150.0,3.0,2609.5,1950.0,3600.0,10.0,4270.71,3300.0,7000.0,7.0,3950.0,3950.0,3950.0,1.0,,,,
91740,1812.78,1375.0,2600.0,9.0,2439.09,1900.0,3000.0,11.0,3050.0,2550.0,3500.0,16.0,4186.09,3167.0,7000.0,11.0,,,,,1853.75,1300.0,2350.0,4.0
91741,1780.0,900.0,2150.0,5.0,2458.85,1795.0,3250.0,13.0,3333.05,1600.0,4500.0,21.0,4680.36,2500.0,7650.0,11.0,6000.0,4000.0,10000.0,3.0,1381.67,1250.0,1495.0,3.0
91744,1581.25,1525.0,1650.0,4.0,1666.67,750.0,2400.0,3.0,2863.06,2000.0,4200.0,18.0,3176.43,1695.0,3800.0,7.0,,,,,,,,
91745,2042.14,1500.0,2595.0,7.0,2373.47,2000.0,3000.0,17.0,2947.73,1350.0,3600.0,22.0,3775.0,3000.0,4800.0,14.0,4081.25,3300.0,4600.0,8.0,2489.0,2489.0,2489.0,1.0
91746,1770.0,1770.0,1770.0,1.0,,,,,2750.0,2000.0,3500.0,8.0,3433.0,3299.0,3500.0,3.0,,,,,,,,
91748,1599.75,780.0,2140.0,4.0,2235.71,1900.0,3200.0,14.0,2952.65,2000.0,3300.0,17.0,3997.5,2800.0,8000.0,28.0,4116.67,3300.0,4800.0,9.0,2148.75,1900.0,2625.0,4.0
91750,1950.0,1950.0,1950.0,1.0,2351.36,1740.0,2800.0,11.0,3030.92,1500.0,3800.0,12.0,3699.62,2750.0,4100.0,13.0,4000.0,4000.0,4000.0,1.0,2188.67,1820.0,2485.0,3.0
91754,1793.05,690.0,3000.0,22.0,2554.75,1800.0,3800.0,24.0,3305.56,2000.0,4000.0,18.0,3725.0,3200.0,4500.0,7.0,3800.0,3800.0,3800.0,1.0,1896.67,1821.0,1969.0,3.0
91755,1430.56,750.0,2295.0,9.0,2238.22,1695.0,2800.0,9.0,3276.92,2900.0,4200.0,13.0,3921.88,3100.0,6500.0,8.0,3950.0,3950.0,3950.0,1.0,,,,
91759,,,,,,,,,2150.0,2150.0,2150.0,2.0,,,,,,,,,,,,
91765,1845.0,980.0,2300.0,5.0,2523.57,1950.0,3000.0,42.0,3098.65,2400.0,3850.0,26.0,4204.2,1000.0,7500.0,44.0,5643.75,1100.0,11500.0,8.0,,,,
91766,1544.7,800.0,2340.0,10.0,2242.9,1500.0,2800.0,29.0,3065.8,2250.0,6000.0,25.0,3973.44,2250.0,8000.0,16.0,5500.0,5500.0,5500.0,1.0,1686.0,1350.0,2480.0,5.0
91767,1860.56,909.0,2850.0,16.0,2581.11,1500.0,3617.0,19.0,3033.1,1500.0,4500.0,29.0,3498.57,1800.0,7500.0,7.0,3500.0,3500.0,3500.0,1.0,1800.0,1650.0,2395.0,7.0
91768,1399.89,1000.0,1725.0,9.0,2229.17,1500.0,2700.0,6.0,2844.23,1600.0,3300.0,13.0,5000.0,5000.0,5000.0,1.0,,,,,1140.33,596.0,1475.0,3.0
91770,1347.5,690.0,2200.0,6.0,2184.0,1550.0,2600.0,10.0,3336.0,2950.0,3880.0,5.0,3738.89,3050.0,5500.0,9.0,4000.0,4000.0,4000.0,1.0,2562.5,2300.0,2825.0,2.0
91773,1918.75,1725.0,2225.0,4.0,2568.89,1900.0,3000.0,9.0,2874.29,850.0,4000.0,14.0,4200.0,3200.0,5950.0,3.0,5140.0,4500.0,5780.0,2.0,2369.33,2183.0,2525.0,3.0
91775,3559.67,1000.0,7980.0,3.0,2674.29,2000.0,4000.0,14.0,3223.33,2395.0,4600.0,21.0,4566.67,3500.0,6500.0,6.0,6090.0,4200.0,7980.0,2.0,1205.0,1205.0,1205.0,1.0
91776,1846.11,1500.0,2300.0,9.0,2209.5,1000.0,3200.0,20.0,3028.8,1800.0,3995.0,25.0,3696.67,3000.0,4700.0,6.0,3500.0,3500.0,3500.0,1.0,,,,
91780,1697.78,1200.0,1995.0,9.0,2385.37,1500.0,4035.0,27.0,3465.61,2695.0,6000.0,33.0,4177.38,2700.0,7500.0,21.0,4719.0,3700.0,6800.0,5.0,,,,
91789,2325.0,1650.0,3000.0,2.0,2722.82,2245.0,3275.0,11.0,3299.5,2750.0,4500.0,20.0,4420.0,2500.0,10000.0,30.0,4426.88,3400.0,7000.0,16.0,1150.0,1150.0,1150.0,1.0
91790,1934.0,1600.0,2455.0,5.0,2626.5,2050.0,3105.0,10.0,3028.94,1500.0,3650.0,33.0,3531.11,3300.0,4200.0,9.0,4150.0,4000.0,4300.0,2.0,2088.88,455.0,3048.0,8.0
91791,1632.14,950.0,1895.0,7.0,2329.0,1845.0,2995.0,16.0,3141.67,2300.0,3650.0,15.0,3702.31,2850.0,5500.0,13.0,5600.0,4400.0,8500.0,4.0,1772.75,1295.0,2416.0,4.0
